,Long,Lat,OBS,Species,mTcm,mTcm70,Pwq,Pwq70,Pop,CTI,nLmic,NN,CoH
7660,-73.35,50.85,0,Quad,-2.69,-2.17,0.32,0.337,6.11E-06,1.67202816,3204.729654,3.2,-4.721186764
7661,-72.45,50.85,0,Quad,-2.68,-2.17,0.336,0.353,6.11E-06,1.500181103,3234.183959,3.23,-4.713960923
7662,-71.55,50.85,0,Quad,-2.68,-2.18,0.354,0.375,1.11E-05,1.279161549,3266.446799,3.27,-4.709726091
7663,-70.65,50.85,0,Quad,-2.6,-2.1,0.352,0.371,5.47E-08,1.339708328,3301.435838,3.3,-4.708482323
7664,-69.75,50.85,0,Quad,-2.78,-2.29,0.375,0.385,1.63E-06,1.197469234,3339.065375,3.34,-4.71470459
7665,-68.85,50.85,0,Quad,-2.76,-2.31,0.358,0.367,1.63E-06,1.557687092,3379.247202,3.38,-4.726601129
7666,-67.95,50.85,0,Quad,-2.6,-2.13,0.339,0.346,1.63E-06,1.425476456,3421.891409,3.42,-4.741332131
7667,-67.05,50.85,0,Quad,-2.52,-2.07,0.331,0.343,6.57E-06,1.235365963,3466.907132,3.47,-4.758896224
7668,-66.15,50.85,0,Quad,-2.33,-1.89,0.306,0.321,0,1.178832436,3514.203238,3.51,-4.767835724
7669,-65.25,50.85,0,Quad,-2.4,-1.97,0.331,0.344,0,1.429517078,3563.688934,3.56,-4.741354553
7670,-64.35,50.85,0,Quad,-2.22,-1.8,0.319,0.344,0,1.459169579,3615.274309,3.62,-4.717381869
7671,-63.45,50.85,0,Quad,-2.18,-1.78,0.317,0.347,0,1.39608717,3668.870797,3.67,-4.695919533
7672,-62.55,50.85,0,Quad,-2.09,-1.71,0.309,0.344,0,1.312094402,3724.391576,3.72,-4.676969509
7673,-61.65,50.85,0,Quad,-2.02,-1.64,0.32,0.355,0,1.437142849,3781.751893,3.78,-4.660533859
7674,-60.75,50.85,0,Quad,-1.94,-1.54,0.335,0.37,0,1.247015572,3840.869333,3.84,-4.642533882
7675,-59.85,50.85,0,Quad,-1.84,-1.42,0.348,0.387,0,1.293862247,3901.664027,3.9,-4.617198926
7676,-56.25,50.85,0,Quad,-1.46,-1.18,0.299,0.319,3.46E-05,1.325873375,4160.114521,4.16,-4.459010171
7677,-4.05,50.85,0,Quad,0.25,0.46,0.351,0.419,0.044057404,1.317198753,4860.581635,4.86,-0.182420332
7678,-3.15,50.85,0,Quad,0.04,0.26,0.315,0.375,0.151609802,1.272883606,4830.665873,4.83,0.197915306
7679,-2.25,50.85,0,Quad,0.05,0.29,0.271,0.319,0.100159698,1.657598495,4802.654141,4.8,0.396325666
7680,-0.45,50.85,0,Quad,0.04,0.3,0.228,0.256,1.005130493,1.281864738,4752.475157,4.75,0.706807041
7681,0.45,50.85,0,Quad,0.11,0.38,0.241,0.265,0.165067276,1.363177013,4730.369901,4.73,0.863006947
7682,2.25,50.85,0,Quad,0.14,0.43,0.21,0.203,0.056721558,1.532861233,4692.268453,4.69,1.177243282
7683,3.15,50.85,0,Quad,0.05,0.35,0.204,0.196,0.591691895,1.585736942,4676.322036,4.68,1.335247066
7684,4.05,50.85,0,Quad,-0.02,0.29,0.216,0.217,0.717215698,1.491424465,4662.474388,4.66,1.257185581
7685,4.95,50.85,0,Quad,-0.06,0.27,0.214,0.231,0.23857486,1.513886261,4650.744257,4.65,1.114757113
7686,5.85,50.85,0,Quad,-0.04,0.3,0.236,0.243,0.472734314,1.741495514,4641.147698,4.64,0.929019593
7687,6.75,50.85,0,Quad,-0.08,0.27,0.241,0.251,0.648219177,2.018292999,4633.697967,4.63,0.722913708
7688,7.65,50.85,0,Quad,-0.22,0.14,0.242,0.256,0.314382538,1.454288578,4628.405431,4.63,0.517689547
7689,8.55,50.85,0,Quad,-0.27,0.11,0.226,0.239,0.201330688,1.387259197,4625.277494,4.63,0.313367063
7690,9.45,50.85,0,Quad,-0.38,0,0.233,0.251,0.125950699,1.419476986,4624.318551,4.62,0.109966211
7691,10.35,50.85,0,Quad,-0.48,-0.08,0.229,0.245,0.134944901,1.212567234,4625.529948,4.63,-0.092493044
7692,11.25,50.85,0,Quad,-0.4,-0.02,0.21,0.222,0.113087082,1.714398956,4628.909983,4.63,-0.293990716
7693,12.15,50.85,0,Quad,-0.34,0.05,0.204,0.209,0.337837219,1.645201302,4634.453911,4.63,-0.5201387
7694,13.05,50.85,0,Quad,-0.4,0.01,0.217,0.22,0.221498138,1.283336449,4642.153978,4.64,-0.74965985
7695,13.95,50.85,0,Quad,-0.51,-0.08,0.231,0.231,0.167176498,1.308330917,4651.999479,4.65,-0.977987686
7696,14.85,50.85,0,Quad,-0.46,-0.02,0.212,0.209,0.144719788,1.285473919,4663.976826,4.66,-1.205098828
7697,15.75,50.85,0,Quad,-0.81,-0.35,0.262,0.259,0.269500458,1.441898632,4678.069644,4.68,-1.430969818
7698,16.65,50.85,0,Quad,-0.59,-0.11,0.241,0.243,0.069109276,1.387843227,4694.258882,4.69,-1.655577105
7699,17.55,50.85,0,Quad,-0.49,0.01,0.228,0.24,0.05185741,1.627653313,4712.522933,4.71,-1.869610993
7700,18.45,50.85,0,Quad,-0.56,-0.04,0.242,0.263,0.082251663,1.423607349,4732.837776,4.73,-2.098714123
7701,19.35,50.85,0,Quad,-0.62,-0.08,0.24,0.265,0.09198877,1.739915085,4755.17713,4.76,-2.332488085
7702,20.25,50.85,0,Quad,-0.81,-0.26,0.253,0.276,0.071485214,1.420797443,4779.512604,4.78,-2.565961017
7703,21.15,50.85,0,Quad,-0.84,-0.27,0.254,0.277,0.081314751,1.502348804,4805.813877,4.81,-2.799111664
7704,22.05,50.85,0,Quad,-0.81,-0.23,0.231,0.253,0.0502654,1.71665802,4834.048862,4.83,-3.031918766
7705,22.95,50.85,0,Quad,-0.82,-0.22,0.225,0.248,0.04183112,1.736868858,4864.183884,4.86,-3.264361044
7706,23.85,50.85,0,Quad,-0.76,-0.15,0.217,0.242,0.168271484,1.45792799,4896.183862,4.9,-3.49641719
7707,24.75,50.85,0,Quad,-0.77,-0.15,0.22,0.242,0.03594545,1.43466959,4930.01248,4.93,-3.728065855
7708,25.65,50.85,0,Quad,-0.81,-0.18,0.214,0.234,0.047070942,1.548704433,4965.632364,4.97,-3.959285638
7709,26.55,50.85,0,Quad,-0.85,-0.21,0.241,0.26,0.045699379,1.465523815,5003.005255,5,-4.159923698
7710,27.45,50.85,0,Quad,-0.89,-0.23,0.26,0.281,0.023038094,1.479648113,5042.092173,5.04,-4.35391142
7711,28.35,50.85,0,Quad,-0.9,-0.23,0.254,0.274,0.0200844,1.368312073,5082.853575,5.08,-4.547067142
7712,29.25,50.85,0,Quad,-0.88,-0.19,0.243,0.261,0.036132233,1.431554699,5125.24951,5.13,-4.730837722
7713,30.15,50.85,0,Quad,-0.87,-0.18,0.233,0.248,0.045086189,1.502122688,5169.23976,5.17,-4.892717375
7714,31.05,50.85,0,Quad,-0.85,-0.15,0.22,0.233,0.024228901,1.631551552,5214.783979,5.21,-5.053437724
7715,31.95,50.85,0,Quad,-0.9,-0.19,0.21,0.219,0.02524469,1.696968079,5261.841814,5.26,-5.212981415
7716,32.85,50.85,0,Quad,-0.95,-0.24,0.211,0.216,0.02664327,1.650381851,5310.373028,5.31,-5.370471943
7717,33.75,50.85,0,Quad,-1,-0.27,0.207,0.21,0.029226101,1.439768124,5360.337602,5.36,-5.526285219
7718,34.65,50.85,0,Quad,-1.05,-0.33,0.21,0.209,0.035771759,1.369628811,5411.695834,5.41,-5.663217284
7719,35.55,50.85,0,Quad,-1.09,-0.36,0.2,0.2,0.02335272,1.576962185,5464.408429,5.46,-5.752370831
7720,36.45,50.85,0,Quad,-1.13,-0.4,0.197,0.197,0.036201061,1.381636143,5518.436576,5.52,-5.841164923
7721,37.35,50.85,0,Quad,-1.16,-0.45,0.194,0.191,0.02954635,1.355478477,5573.74202,5.57,-5.929590722
7722,38.25,50.85,0,Quad,-1.14,-0.45,0.185,0.185,0.030918032,1.317050648,5630.287119,5.63,-6.028425374
7723,39.15,50.85,0,Quad,-1.12,-0.47,0.175,0.174,0.111273254,1.602177238,5688.034905,5.69,-6.132076871
7724,40.05,50.85,0,Quad,-1.2,-0.55,0.165,0.161,0.025044891,1.727408409,5650.397135,5.65,-6.235365495
7725,40.95,50.85,0,Quad,-1.27,-0.59,0.153,0.148,0.029184721,1.715758514,5571.685916,5.57,-6.338281516
7726,41.85,50.85,0,Quad,-1.25,-0.55,0.144,0.146,0.009517094,2.080882072,5493.674108,5.49,-6.440815182
7727,42.75,50.85,0,Quad,-1.29,-0.59,0.144,0.14,0.010833501,1.406553459,5416.391931,5.42,-6.542956716
7728,43.65,50.85,0,Quad,-1.33,-0.65,0.145,0.14,0.0142029,1.546683979,5339.871064,5.34,-6.604250151
7729,44.55,50.85,0,Quad,-1.37,-0.7,0.139,0.135,0.011944839,1.401319981,5264.144707,5.26,-6.64411422
7730,45.45,50.85,0,Quad,-1.45,-0.78,0.136,0.133,0.008046109,1.544712257,5189.247644,5.19,-6.676592732
7731,46.35,50.85,0,Quad,-1.35,-0.67,0.118,0.117,0.008556545,1.496239185,5115.2163,5.12,-6.688668096
7732,47.25,50.85,0,Quad,-1.44,-0.78,0.116,0.115,0.01261325,1.771596718,5042.088811,5.04,-6.700931154
7733,48.15,50.85,0,Quad,-1.54,-0.87,0.109,0.108,0.010458295,1.820868683,4969.905074,4.97,-6.71338063
7734,49.05,50.85,0,Quad,-1.65,-0.98,0.104,0.108,0.007159234,1.471096611,4898.706809,4.9,-6.726176835
7735,49.95,50.85,0,Quad,-1.66,-1,0.097,0.103,0.002572447,1.742782593,4828.537609,4.83,-6.748380406
7736,50.85,50.85,0,Quad,-1.7,-1.05,0.092,0.096,0.005927913,1.742782593,4759.442989,4.76,-6.770991774
7737,51.75,50.85,0,Quad,-1.72,-1.07,0.091,0.093,0.004525925,1.587106895,4691.470429,4.69,-6.794008715
7738,52.65,50.85,0,Quad,-1.76,-1.12,0.092,0.098,0.002842464,1.4905756,4624.669403,4.62,-6.817429024
7739,53.55,50.85,0,Quad,-1.78,-1.14,0.091,0.097,0.003544492,1.428529358,4559.091409,4.56,-6.841250518
7740,54.45,50.85,0,Quad,-1.75,-1.12,0.088,0.097,0.004193265,1.511154175,4494.789979,4.49,-6.865471032
7741,55.35,50.85,0,Quad,-1.84,-1.21,0.095,0.106,0.00745658,1.254089546,4431.820677,4.43,-6.86942051
7742,56.25,50.85,0,Quad,-1.87,-1.24,0.096,0.108,0.005974934,1.369974422,4370.241088,4.37,-6.864406725
7743,57.15,50.85,0,Quad,-1.97,-1.35,0.102,0.116,0.005974934,1.990481377,4310.110776,4.31,-6.859706318
7744,58.05,50.85,0,Quad,-2.14,-1.54,0.108,0.128,0.004701741,1.643388939,4251.491236,4.25,-6.85531965
7745,58.95,50.85,0,Quad,-2.13,-1.52,0.099,0.118,0.00583278,1.513279819,4194.445808,4.19,-6.851247092
7746,59.85,50.85,0,Quad,-2.27,-1.67,0.103,0.126,0.00583278,1.533131886,4139.039579,4.14,-6.847489034
7747,60.75,50.85,0,Quad,-2.24,-1.65,0.098,0.122,0.00402954,1.601122093,4085.339242,4.09,-6.844045881
7748,61.65,50.85,0,Quad,-2.19,-1.61,0.093,0.115,0.001064782,1.598264027,4033.412934,4.03,-6.828071582
7749,62.55,50.85,0,Quad,-2.13,-1.55,0.088,0.102,0.001751998,1.473903179,3983.330033,3.98,-6.787594219
7750,63.45,50.85,0,Quad,-2.05,-1.49,0.085,0.094,0.001529333,1.528603363,3935.160924,3.94,-6.748187171
7751,64.35,50.85,0,Quad,-1.83,-1.27,0.079,0.087,0.001254312,1.616496277,3886.266941,3.89,-6.70985439
7752,65.25,50.85,0,Quad,-1.68,-1.1,0.077,0.087,0.001595398,1.604458046,3835.716599,3.84,-6.672599877
7753,66.15,50.85,0,Quad,-1.76,-1.2,0.083,0.096,0.00424468,1.49820652,3787.142458,3.79,-6.636427683
7754,67.05,50.85,0,Quad,-1.93,-1.36,0.085,0.101,0.002098197,1.72635746,3740.621507,3.74,-6.601341913
7755,67.95,50.85,0,Quad,-2.07,-1.5,0.089,0.104,0.003368485,1.523060226,3696.23127,3.7,-6.580043799
7756,68.85,50.85,0,Quad,-2.19,-1.61,0.099,0.114,0.002621723,1.506413269,3654.049403,3.65,-6.58258699
7757,69.75,50.85,0,Quad,-2.2,-1.67,0.106,0.123,0.002551862,1.803971481,3614.153229,3.61,-6.586394295
7758,70.65,50.85,0,Quad,-2.16,-1.68,0.111,0.13,0.001618043,1.863199234,3576.619237,3.58,-6.591465201
7759,71.55,50.85,0,Quad,-2.13,-1.68,0.117,0.14,0.006206838,1.662310791,3541.522534,3.54,-6.58709189
7760,72.45,50.85,0,Quad,-2.11,-1.63,0.122,0.148,0.005351159,1.990087509,3508.936255,3.51,-6.584087577
7761,73.35,50.85,0,Quad,-2.12,-1.62,0.125,0.154,0.004860643,1.439303589,3478.930944,3.48,-6.584307971
7762,74.25,50.85,0,Quad,-2.11,-1.57,0.119,0.149,0.001976027,1.405023289,3451.573912,3.45,-6.600839784
7763,75.15,50.85,0,Quad,-2.14,-1.6,0.116,0.147,0.001976027,1.26362505,3426.928583,3.43,-6.618781371
7764,76.05,50.85,0,Quad,-2.12,-1.6,0.108,0.139,0.001976027,1.378967857,3405.053838,3.41,-6.638130771
7765,76.95,50.85,0,Quad,-2.1,-1.57,0.101,0.131,0.001257774,1.647976685,3386.003375,3.39,-6.658886075
7766,77.85,50.85,0,Quad,-2.07,-1.54,0.094,0.124,0.001257774,1.505103111,3369.825094,3.37,-6.68223686
7767,78.75,50.85,0,Quad,-2.07,-1.56,0.094,0.125,0.003106674,1.44597187,3356.560524,3.36,-6.707066294
7768,79.65,50.85,0,Quad,-2.08,-1.58,0.101,0.134,0.003106674,2.103249741,3346.244317,3.35,-6.733234652
7769,80.55,50.85,0,Quad,-2.13,-1.64,0.112,0.147,0.009432648,1.824264717,3338.903802,3.34,-6.745749679
7770,81.45,50.85,0,Quad,-2.11,-1.65,0.137,0.184,0.009751322,1.470445824,3334.558629,3.33,-6.755594975
7771,82.35,50.85,0,Quad,-2.05,-1.64,0.191,0.262,0.00832155,1.376802254,3333.220513,3.33,-6.766726076
7772,83.25,50.85,0,Quad,-1.97,-1.61,0.235,0.322,0.007058501,1.169250488,3334.893074,3.33,-6.779141607
7773,84.15,50.85,0,Quad,-2.19,-1.87,0.263,0.35,0.002282818,1.127294254,3339.571788,3.34,-6.792840246
7774,85.05,50.85,0,Quad,-2.12,-1.81,0.24,0.297,0.002635668,1.650501251,3347.244049,3.35,-6.807820725
7775,85.95,50.85,0,Quad,-2.09,-1.79,0.223,0.252,0.001464829,1.104853439,3357.889339,3.36,-6.832105908
7776,86.85,50.85,0,Quad,-2.36,-2.03,0.235,0.265,0.001464829,1.217597866,3371.479495,3.37,-6.803482555
7777,87.75,50.85,0,Quad,-2.48,-2.14,0.196,0.227,0.000670073,1.151435089,3387.97908,3.39,-6.780727872
7778,88.65,50.85,0,Quad,-2.49,-2.14,0.152,0.179,0.000670073,1.199243641,3407.345829,3.41,-6.759106151
7779,89.55,50.85,0,Quad,-2.75,-2.39,0.15,0.175,0.001445793,1.095252037,3429.531168,3.43,-6.738619502
7780,90.45,50.85,0,Quad,-2.86,-2.51,0.142,0.164,0.001445793,1.218267632,3454.480794,3.45,-6.719270082
7781,91.35,50.85,0,Quad,-3.23,-2.89,0.167,0.188,0.003203844,1.701722336,3482.135288,3.48,-6.7010601
7782,92.25,50.85,0,Quad,-3.52,-3.16,0.192,0.212,0.001730339,1.484931183,3512.430762,3.51,-6.683991811
7783,93.15,50.85,0,Quad,-3.64,-3.26,0.214,0.233,0.001730339,1.290873337,3545.299514,3.55,-6.66178432
7784,94.05,50.85,0,Quad,-3.73,-3.34,0.237,0.252,0.001338218,1.265676498,3576.129525,3.58,-6.634228923
7785,94.95,50.85,0,Quad,-3.78,-3.4,0.229,0.24,0.002406255,1.29047327,3598.514009,3.6,-6.607822958
7786,95.85,50.85,0,Quad,-3.76,-3.39,0.193,0.197,0.000522716,1.165002537,3623.531269,3.62,-6.582568549
7787,96.75,50.85,0,Quad,-3.76,-3.39,0.179,0.187,0.001037514,1.239285851,3651.127186,3.65,-6.558467866
7788,97.65,50.85,0,Quad,-3.75,-3.39,0.18,0.197,0.001037514,1.132318687,3672.763312,3.67,-6.535523132
7789,98.55,50.85,0,Quad,-3.9,-3.54,0.259,0.297,0.001220108,1.159543037,3670.480058,3.67,-6.482571976
7790,99.45,50.85,0,Quad,-3.58,-3.23,0.179,0.208,0.001220108,1.345896053,3670.930734,3.67,-6.402490322
7791,100.35,50.85,0,Quad,-3.18,-2.84,0.207,0.239,0.037740824,1.792425346,3674.114334,3.67,-6.358268322
7792,101.25,50.85,0,Quad,-3.01,-2.67,0.275,0.316,0.001220108,1.277335644,3680.023765,3.68,-6.327144924
7793,102.15,50.85,0,Quad,-2.82,-2.49,0.29,0.335,0.001220108,1.652062988,3688.645926,3.69,-6.2977737
7794,103.05,50.85,0,Quad,-2.84,-2.51,0.429,0.495,0.002227457,1.208098602,3699.961853,3.7,-6.270157008
7795,103.95,50.85,0,Quad,-2.83,-2.5,0.51,0.585,0.002227457,1.195431328,3713.946923,3.71,-6.244297282
7796,104.85,50.85,0,Quad,-2.81,-2.45,0.409,0.474,0.004133399,1.179144478,3730.571118,3.73,-6.212436909
7797,105.75,50.85,0,Quad,-2.71,-2.33,0.283,0.326,0.004133399,1.357031441,3725.404045,3.73,-6.164363272
7798,106.65,50.85,0,Quad,-2.7,-2.31,0.221,0.253,0.003046381,1.217872906,3713.133915,3.71,-6.127229322
7799,107.55,50.85,0,Quad,-3.04,-2.66,0.249,0.283,0.00629495,1.271742439,3703.534356,3.7,-6.099734619
7800,108.45,50.85,0,Quad,-2.99,-2.63,0.223,0.25,0.002390045,1.349619293,3696.626174,3.7,-6.074327027
7801,109.35,50.85,0,Quad,-3.11,-2.75,0.272,0.298,0.002390045,1.174673748,3692.424475,3.69,-6.051007831
7802,110.25,50.85,0,Quad,-3.06,-2.7,0.268,0.287,0.002272649,1.21221571,3690.938501,3.69,-6.029778422
7803,111.15,50.85,0,Quad,-3.12,-2.77,0.285,0.299,0.001817788,1.443732166,3692.171533,3.69,-6.007960196
7804,112.05,50.85,0,Quad,-3.13,-2.77,0.264,0.277,0.001817788,1.401292992,3696.120848,3.7,-5.970953354
7805,112.95,50.85,0,Quad,-3.17,-2.81,0.268,0.285,0.002256393,1.445900154,3702.777755,3.7,-5.934956876
7806,113.85,50.85,0,Quad,-3.14,-2.78,0.281,0.303,0.002256393,1.2883564,3712.127687,3.71,-5.88694347
7807,114.75,50.85,0,Quad,-3.15,-2.77,0.264,0.285,0.004720508,1.37898941,3723.852643,3.72,-5.811482525
7808,115.65,50.85,0,Quad,-3.24,-2.86,0.236,0.258,0.008820329,1.672097969,3728.901435,3.73,-5.737933369
7809,116.55,50.85,0,Quad,-3.48,-3.11,0.238,0.261,0.008931106,1.796439171,3736.630622,3.74,-5.666303425
7810,117.45,50.85,0,Quad,-3.55,-3.17,0.258,0.279,0.003230459,1.226744366,3728.38929,3.73,-5.596600207
7811,118.35,50.85,0,Quad,-3.47,-3.11,0.263,0.281,0.00175808,1.362112522,3717.5403,3.72,-5.528831323
7812,119.25,50.85,0,Quad,-3.45,-3.09,0.282,0.305,0.003668096,1.328732872,3709.366544,3.71,-5.465611289
7813,120.15,50.85,0,Quad,-3.61,-3.24,0.315,0.351,0.003118915,1.189244175,3703.885733,3.7,-5.419194965
7814,121.05,50.85,0,Quad,-3.71,-3.33,0.325,0.369,0.007795019,1.327520847,3701.10983,3.7,-5.374860492
7815,121.95,50.85,0,Quad,-3.78,-3.41,0.338,0.387,0.015056221,1.178190517,3701.044921,3.7,-5.299897915
7816,122.85,50.85,0,Quad,-3.62,-3.26,0.332,0.381,0.005276623,1.278394413,3703.69115,3.7,-5.202765543
7817,123.75,50.85,0,Quad,-3.55,-3.21,0.338,0.381,0.005276623,1.260293293,3709.042712,3.71,-5.10807835
7818,124.65,50.85,0,Quad,-3.41,-3.07,0.325,0.359,0.005276623,1.929261398,3717.087925,3.72,-5.015846813
7819,125.55,50.85,0,Quad,-3.34,-3,0.328,0.35,0.005276623,1.307011223,3727.809346,3.73,-4.996614212
7820,126.45,50.85,0,Quad,-3.28,-2.95,0.339,0.351,0.01456333,1.3590518,3741.18397,3.74,-5.000196899
7821,127.35,50.85,0,Quad,-3.05,-2.74,0.339,0.35,0.005247593,1.300891304,3757.18346,3.76,-5.006337053
7822,128.25,50.85,0,Quad,-3.15,-2.87,0.349,0.357,0.009086064,1.458944988,3775.77445,3.78,-5.015032849
7823,129.15,50.85,0,Quad,-3.39,-3.12,0.354,0.364,0.002967459,1.514305496,3796.918873,3.8,-5.026282586
7824,130.05,50.85,0,Quad,-3.59,-3.33,0.365,0.384,0.001342847,1.449036121,3820.574335,3.82,-5.019965328
7825,130.95,50.85,0,Quad,-4,-3.74,0.451,0.487,0.000572007,1.266786766,3846.694511,3.85,-5.001118043
7826,131.85,50.85,0,Quad,-3.83,-3.57,0.424,0.459,0.000572007,1.831902695,3875.229561,3.88,-4.990896808
7827,132.75,50.85,0,Quad,-3.69,-3.43,0.423,0.457,0.000572007,1.312389851,3906.126564,3.91,-4.982520393
7828,133.65,50.85,0,Quad,-3.79,-3.53,0.481,0.517,0.000572007,1.66747036,3933.083602,3.93,-4.975989442
7829,134.55,50.85,0,Quad,-3.59,-3.32,0.451,0.481,0.001208243,1.242443275,3961.104867,3.96,-4.971304694
7830,135.45,50.85,0,Quad,-3.62,-3.34,0.445,0.469,0.001208243,1.223956585,3991.444852,3.99,-4.968466984
7831,136.35,50.85,0,Quad,-3.32,-3.03,0.352,0.369,0.001208243,1.119226646,4024.05111,4.02,-4.959745645
7832,137.25,50.85,0,Quad,-3.05,-2.76,0.294,0.303,0.001131651,1.33057909,4058.869024,4.06,-4.954697375
7833,138.15,50.85,0,Quad,-2.74,-2.44,0.26,0.269,0.001092431,1.406576061,4095.842191,4.1,-4.921092633
7834,139.05,50.85,0,Quad,-2.99,-2.7,0.317,0.331,0.001580031,1.19720583,4134.912797,4.13,-4.883960089
7835,139.95,50.85,0,Quad,-2.83,-2.55,0.298,0.312,0.001580031,1.172794533,4176.021973,4.18,-4.84922334
7836,142.65,50.85,0,Quad,-2.28,-1.89,0.287,0.275,0.002699134,1.424890518,4310.983306,4.31,-4.759258314
7837,143.55,50.85,0,Quad,-2.21,-1.76,0.308,0.306,0.001160394,1.624629402,4359.648276,4.36,-4.731031837
7838,-126.45,49.95,0,Quad,-0.17,0.07,0.92,0.966,0.000191186,1.311557961,5745.603094,5.75,-0.705645592
7839,-125.55,49.95,0,Quad,-0.22,0.03,0.798,0.83,0.001407122,1.223783398,5659.367522,5.66,-0.803994601
7840,-124.65,49.95,0,Quad,0,0.25,0.49,0.509,0.002418481,1.087665367,5573.598629,5.57,-0.907674218
7841,-123.75,49.95,0,Quad,-0.49,-0.23,0.568,0.579,0.003287266,0.964678955,5488.318294,5.49,-1.01667405
7842,-122.85,49.95,0,Quad,-1.13,-0.88,0.423,0.414,0.000547619,1.079928017,5403.549648,5.4,-1.13098397
7843,-121.95,49.95,0,Quad,-0.68,-0.44,0.402,0.392,0.00028348,1.154638577,5319.317155,5.32,-1.249163347
7844,-121.05,49.95,0,Quad,-0.97,-0.73,0.197,0.194,0.000392739,1.380555248,5235.646691,5.24,-1.366429189
7845,-120.15,49.95,0,Quad,-1.26,-1.02,0.102,0.093,0.000392739,1.44276886,5152.565636,5.15,-1.488988323
7846,-119.25,49.95,0,Quad,-1.14,-0.89,0.119,0.12,0.002800486,1.557104015,5070.102966,5.07,-1.626082942
7847,-118.35,49.95,0,Quad,-1.25,-1,0.199,0.203,0.001290271,1.287826729,4988.289348,4.99,-1.918285641
7848,-117.45,49.95,0,Quad,-1.03,-0.78,0.32,0.323,0.001251327,1.337568569,4907.157247,4.91,-2.215263885
7849,-116.55,49.95,0,Quad,-1.6,-1.35,0.265,0.265,0.00095277,1.004903793,4826.741029,4.83,-2.516988003
7850,-115.65,49.95,0,Quad,-1.37,-1.12,0.173,0.18,0.0009208,1.07718668,4747.077075,4.75,-2.823428612
7851,-114.75,49.95,0,Quad,-1.72,-1.46,0.213,0.232,0.019405773,1.179785252,4668.203899,4.67,-3.063220093
7852,-113.85,49.95,0,Quad,-1.64,-1.38,0.189,0.19,0.001110726,1.195352554,4590.162265,4.59,-3.274818012
7853,-112.95,49.95,0,Quad,-1.59,-1.32,0.165,0.161,0.003383389,1.83155098,4512.995311,4.51,-3.488730949
7854,-112.05,49.95,0,Quad,-1.67,-1.4,0.137,0.135,0.001398821,1.806829262,4436.748677,4.44,-3.672534798
7855,-111.15,49.95,0,Quad,-1.73,-1.45,0.137,0.135,0.00047414,1.662310791,4361.470631,4.36,-3.779238344
7856,-110.25,49.95,0,Quad,-1.92,-1.63,0.138,0.137,0.000423886,1.575949764,4287.212192,4.29,-3.888334897
7857,-109.35,49.95,0,Quad,-1.97,-1.67,0.144,0.146,0.000347987,1.568041515,4214.027265,4.21,-3.999812479
7858,-108.45,49.95,0,Quad,-1.85,-1.55,0.163,0.167,0.000515895,1.593091679,4141.972753,4.14,-4.113659239
7859,-107.55,49.95,0,Quad,-1.87,-1.58,0.16,0.168,0.000546766,1.461311722,4071.108678,4.07,-4.229268225
7860,-106.65,49.95,0,Quad,-1.83,-1.54,0.156,0.169,0.000532193,1.950726891,4001.498287,4,-4.346596681
7861,-105.75,49.95,0,Quad,-1.97,-1.69,0.166,0.185,0.000308742,1.353851128,3933.208143,3.93,-4.466244156
7862,-104.85,49.95,0,Quad,-2.06,-1.78,0.17,0.193,0.000448735,1.356438923,3866.308205,3.87,-4.561921425
7863,-103.95,49.95,0,Quad,-2.15,-1.87,0.178,0.205,0.000447832,1.638810539,3800.871883,3.8,-4.604279849
7864,-103.05,49.95,0,Quad,-2.23,-1.94,0.182,0.206,0.000629076,1.433215714,3736.976062,3.74,-4.624821047
7865,-102.15,49.95,0,Quad,-2.29,-1.99,0.195,0.214,0.000817326,1.634488869,3674.701103,3.67,-4.64129322
7866,-101.25,49.95,0,Quad,-2.26,-1.95,0.2,0.218,0.00153985,1.463047123,3614.130792,3.61,-4.660033132
7867,-100.35,49.95,0,Quad,-2.34,-2.03,0.21,0.226,0.001561653,1.524627686,3555.352256,3.56,-4.681039722
7868,-99.45,49.95,0,Quad,-2.44,-2.12,0.211,0.226,0.001571818,1.586829853,3498.455806,3.5,-4.704312052
7869,-98.55,49.95,0,Quad,-2.33,-2,0.214,0.225,0.002907647,1.465523815,3443.534737,3.44,-4.729849304
7870,-97.65,49.95,0,Quad,-2.39,-2.04,0.227,0.24,0.005627366,1.591761398,3390.685037,3.39,-4.740677896
7871,-96.75,49.95,0,Quad,-2.38,-2.02,0.228,0.242,0.01132073,1.868914986,3340.005037,3.34,-4.748746234
7872,-95.85,49.95,0,Quad,-2.34,-1.97,0.231,0.247,0.002338935,1.629636765,3291.594957,3.29,-4.759072901
7873,-94.95,49.95,0,Quad,-2.35,-1.97,0.25,0.266,2.34E-05,1.614535141,3245.556372,3.25,-4.771655945
7874,-94.05,49.95,0,Quad,-2.32,-1.94,0.267,0.286,2.34E-05,1.45336113,3201.991576,3.2,-4.786493573
7875,-93.15,49.95,0,Quad,-2.32,-1.94,0.283,0.304,2.34E-05,1.392402649,3161.002851,3.16,-4.795649066
7876,-92.25,49.95,0,Quad,-2.43,-2.04,0.281,0.304,2.34E-05,1.461469078,3122.691642,3.12,-4.803125117
7877,-91.35,49.95,0,Quad,-2.54,-2.14,0.281,0.313,2.34E-05,1.638464546,3087.157631,3.09,-4.793044686
